length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
1544, 1, 0, 913.088, 1650.485, 532.501, 1396.055, 353.027, 1377.624, 1386.176, 0.000, 1374.880, 0.000, 477.042, 338.368, 0.000, 
1544, 1, 0, 925.371, 1676.062, 530.626, 1400.344, 360.468, 1376.875, 1388.736, 0.000, 1372.864, 0.000, 469.506, 337.952, 0.000, 
1544, 1, 0, 924.349, 1650.233, 538.553, 1396.953, 355.947, 1376.743, 1386.432, 0.000, 1376.128, 0.000, 478.447, 336.704, 0.000, 
1544, 1, 0, 932.764, 1857.652, 528.142, 1399.282, 357.554, 1376.627, 1385.248, 0.000, 1374.368, 0.000, 472.703, 337.152, 0.000, 
1544, 1, 0, 915.122, 1659.364, 528.112, 1397.214, 354.947, 1373.359, 1387.040, 0.000, 1376.384, 0.000, 482.744, 340.000, 0.000, 
1544, 1, 0, 939.836, 1669.798, 534.311, 1397.804, 367.334, 1375.590, 1386.112, 0.000, 1375.360, 0.000, 470.981, 338.080, 0.000, 
1544, 1, 0, 914.286, 1647.827, 542.098, 1398.655, 357.249, 1376.943, 1386.144, 0.000, 1376.352, 0.000, 476.847, 338.880, 0.000, 
1544, 1, 0, 931.948, 1676.159, 532.137, 1398.692, 356.261, 1377.290, 1386.336, 0.000, 1375.648, 0.000, 476.064, 339.712, 0.000, 
1545, 1, 0, 921.222, 1850.785, 529.768, 1399.419, 355.386, 1373.726, 1387.392, 0.000, 1376.768, 0.000, 479.099, 337.888, 0.000, 
1545, 1, 0, 930.284, 1671.379, 532.996, 1401.596, 362.378, 1374.434, 1386.688, 0.000, 1377.152, 0.000, 474.852, 337.728, 0.000, 
1545, 1, 0, 914.812, 1658.775, 533.809, 1397.063, 358.100, 1377.828, 1389.472, 0.000, 1377.056, 0.000, 475.004, 339.456, 0.000, 
1545, 1, 0, 929.083, 1668.865, 533.910, 1399.531, 356.586, 1374.646, 1387.072, 0.000, 1376.960, 0.000, 476.825, 336.768, 0.000, 
1545, 1, 0, 913.103, 1670.598, 536.077, 1398.163, 360.107, 1378.170, 1389.824, 0.000, 1376.960, 0.000, 477.833, 339.328, 0.000, 
1545, 1, 0, 937.509, 1927.334, 552.417, 1396.948, 356.501, 1379.609, 1387.904, 0.000, 1375.840, 0.000, 475.277, 340.064, 0.000, 
1545, 1, 0, 915.606, 1646.582, 545.220, 1400.103, 357.272, 1372.458, 1388.160, 0.000, 1377.120, 0.000, 473.288, 340.160, 0.000, 
1545, 1, 0, 930.796, 1673.072, 532.878, 1399.690, 356.606, 1377.504, 1389.760, 0.000, 1376.480, 0.000, 483.014, 337.376, 0.000, 
1545, 1, 0, 917.367, 1646.171, 533.819, 1402.316, 365.832, 1377.641, 1388.128, 0.000, 1376.448, 0.000, 479.807, 339.072, 0.000, 
1545, 1, 0, 927.176, 1668.735, 539.220, 1398.223, 357.548, 1375.694, 1389.504, 0.000, 1377.376, 0.000, 473.794, 338.272, 0.000, 
1546, 1, 0, 914.465, 1860.916, 541.976, 1398.902, 359.003, 1376.199, 1390.112, 0.000, 1375.616, 0.000, 473.499, 341.472, 0.000, 
1546, 1, 0, 935.967, 1672.141, 533.641, 1399.047, 359.663, 1377.927, 1387.456, 0.000, 1377.568, 0.000, 473.779, 340.000, 0.000, 
1546, 1, 0, 912.744, 1662.159, 543.128, 1398.881, 357.989, 1378.613, 1390.528, 0.000, 1378.016, 0.000, 479.575, 338.944, 0.000, 
1546, 1, 0, 936.057, 1671.254, 534.519, 1398.530, 359.503, 1373.718, 1388.448, 0.000, 1377.280, 0.000, 472.290, 338.112, 0.000, 
1546, 1, 0, 914.636, 1656.710, 540.277, 1398.417, 357.335, 1378.871, 1391.616, 0.000, 1376.928, 0.000, 477.144, 336.832, 0.000, 
1546, 1, 0, 932.375, 1897.188, 531.129, 1402.387, 359.938, 1378.735, 1387.296, 0.000, 1378.112, 0.000, 480.842, 340.672, 0.000, 
1546, 1, 0, 923.657, 1658.818, 537.260, 1399.912, 360.303, 1375.706, 1388.704, 0.000, 1375.264, 0.000, 478.968, 340.288, 0.000, 
1546, 1, 0, 930.863, 1666.604, 546.967, 1401.020, 360.629, 1378.671, 1388.896, 0.000, 1377.088, 0.000, 473.418, 340.064, 0.000, 
1546, 1, 0, 914.542, 1650.912, 530.450, 1399.319, 356.120, 1379.069, 1388.896, 0.000, 1371.520, 0.000, 475.128, 341.344, 0.000, 
1546, 1, 0, 931.250, 1665.977, 532.680, 1400.762, 357.517, 1379.224, 1388.288, 0.000, 1376.544, 0.000, 471.478, 341.536, 0.000, 
1547, 1, 0, 912.356, 1857.525, 541.964, 1401.286, 356.458, 1379.299, 1388.832, 0.000, 1376.160, 0.000, 476.273, 337.632, 0.000, 
1547, 1, 0, 931.867, 1679.799, 535.431, 1400.654, 362.017, 1378.955, 1391.360, 0.000, 1378.688, 0.000, 482.394, 338.208, 0.000, 
1547, 1, 0, 960.786, 1655.624, 545.724, 1401.879, 357.167, 1375.905, 1390.304, 0.000, 1378.368, 0.000, 477.977, 341.888, 0.000, 
1547, 1, 0, 930.063, 1675.665, 532.836, 1398.196, 362.139, 1379.982, 1390.432, 0.000, 1378.208, 0.000, 480.413, 337.344, 0.000, 
1547, 1, 0, 923.338, 1653.746, 538.802, 1401.353, 355.750, 1379.950, 1387.712, 0.000, 1372.704, 0.000, 478.588, 342.080, 0.000, 
1547, 1, 0, 929.984, 1866.118, 541.984, 1402.108, 363.539, 1377.065, 1389.600, 0.000, 1373.376, 0.000, 473.452, 340.288, 0.000, 
1547, 1, 0, 916.356, 1658.205, 539.902, 1401.089, 360.450, 1379.794, 1388.320, 0.000, 1374.176, 0.000, 478.041, 336.960, 0.000, 
1547, 1, 0, 932.343, 1670.882, 539.516, 1400.273, 354.548, 1378.879, 1390.048, 0.000, 1378.560, 0.000, 477.768, 339.520, 0.000, 
1547, 1, 0, 941.943, 1706.092, 538.983, 1399.726, 357.460, 1378.951, 1388.544, 0.000, 1378.112, 0.000, 479.148, 338.912, 0.000, 
1547, 1, 0, 940.587, 1672.346, 537.413, 1401.366, 358.872, 1377.971, 1388.640, 0.000, 1378.688, 0.000, 473.570, 337.216, 0.000, 
1548, 1, 0, 914.597, 1850.947, 540.298, 1403.206, 356.272, 1379.508, 1389.696, 0.000, 1379.488, 0.000, 476.196, 339.648, 0.000, 
1548, 1, 0, 932.991, 1672.757, 532.754, 1400.289, 358.333, 1380.664, 1391.872, 0.000, 1380.416, 0.000, 480.564, 339.264, 0.000, 
1548, 1, 0, 926.099, 1656.867, 538.478, 1401.148, 363.098, 1379.828, 1391.776, 0.000, 1378.912, 0.000, 473.943, 338.304, 0.000, 
1548, 1, 0, 932.274, 1672.550, 536.491, 1402.550, 362.516, 1378.876, 1390.336, 0.000, 1379.904, 0.000, 479.141, 339.936, 0.000, 
1548, 1, 0, 916.872, 1657.981, 531.592, 1402.862, 357.247, 1382.304, 1390.176, 0.000, 1372.960, 0.000, 476.153, 339.520, 0.000, 
1548, 1, 0, 935.705, 1864.788, 539.711, 1401.994, 359.318, 1380.712, 1390.368, 0.000, 1379.552, 0.000, 475.420, 341.056, 0.000, 
1548, 1, 0, 917.402, 1661.068, 541.823, 1400.644, 355.803, 1380.376, 1389.952, 0.000, 1379.360, 0.000, 476.987, 338.432, 0.000, 
1548, 1, 0, 947.025, 1676.045, 540.926, 1399.916, 358.817, 1380.105, 1391.680, 0.000, 1379.296, 0.000, 471.502, 338.048, 0.000, 
1548, 1, 0, 916.919, 1651.212, 534.023, 1400.383, 357.782, 1379.966, 1392.064, 0.000, 1378.848, 0.000, 475.206, 338.848, 0.000, 
1548, 1, 0, 938.747, 1681.738, 533.607, 1401.594, 359.352, 1379.626, 1390.336, 0.000, 1378.368, 0.000, 484.769, 343.168, 0.000, 
1549, 1, 0, 922.186, 1867.517, 545.491, 1402.743, 365.322, 1381.372, 1389.696, 0.000, 1374.880, 0.000, 478.718, 339.776, 0.000, 
1549, 1, 0, 934.584, 1672.412, 545.867, 1403.461, 362.989, 1381.530, 1391.328, 0.000, 1378.496, 0.000, 472.114, 338.752, 0.000, 
1549, 1, 0, 917.182, 1670.016, 539.381, 1401.644, 355.945, 1380.715, 1390.496, 0.000, 1374.880, 0.000, 477.521, 341.472, 0.000, 
1549, 1, 0, 932.163, 1674.469, 527.928, 1402.002, 362.107, 1380.557, 1389.952, 0.000, 1381.376, 0.000, 473.529, 339.776, 0.000, 
1549, 1, 0, 917.748, 1660.490, 538.588, 1401.910, 356.378, 1381.061, 1391.648, 0.000, 1380.192, 0.000, 472.928, 338.848, 0.000, 
1549, 1, 0, 932.409, 1879.077, 539.539, 1401.249, 361.825, 1388.206, 1390.880, 0.000, 1380.928, 0.000, 475.167, 337.664, 0.000, 
1549, 1, 0, 920.063, 1656.094, 530.934, 1401.713, 362.625, 1378.315, 1390.048, 0.000, 1380.096, 0.000, 480.261, 338.432, 0.000, 
1549, 1, 0, 935.261, 1689.504, 536.735, 1402.743, 360.604, 1382.522, 1390.944, 0.000, 1380.992, 0.000, 481.109, 339.328, 0.000, 
1549, 1, 0, 922.718, 1661.177, 539.787, 1402.652, 365.226, 1380.687, 1390.144, 0.000, 1380.192, 0.000, 481.325, 338.336, 0.000, 
1549, 1, 0, 936.035, 1675.098, 549.425, 1400.977, 361.772, 1381.208, 1390.816, 0.000, 1380.864, 0.000, 469.400, 339.008, 0.000, 
1550, 1, 0, 918.820, 1858.995, 537.643, 1401.853, 358.299, 1381.415, 1395.616, 0.000, 1380.544, 0.000, 478.515, 338.688, 0.000, 
1550, 1, 0, 932.295, 1666.143, 538.729, 1403.145, 359.976, 1382.480, 1391.744, 0.000, 1375.904, 0.000, 479.336, 340.096, 0.000, 
1550, 1, 0, 918.125, 1669.473, 541.094, 1403.365, 358.856, 1382.092, 1391.328, 0.000, 1380.288, 0.000, 476.643, 339.264, 0.000, 
1550, 1, 0, 944.327, 1675.005, 535.758, 1401.555, 360.795, 1381.340, 1391.776, 0.000, 1380.160, 0.000, 472.649, 337.824, 0.000, 
1550, 1, 0, 915.750, 1659.511, 542.268, 1403.079, 357.968, 1380.865, 1391.040, 0.000, 1381.696, 0.000, 481.169, 339.840, 0.000, 
1550, 1, 0, 937.836, 1882.532, 533.955, 1401.605, 360.940, 1378.742, 1392.544, 0.000, 1379.424, 0.000, 480.981, 338.400, 0.000, 
1550, 1, 0, 922.987, 1667.162, 543.247, 1403.951, 361.890, 1382.977, 1392.768, 0.000, 1380.288, 0.000, 482.114, 338.912, 0.000, 
1550, 1, 0, 935.783, 1684.168, 536.890, 1402.022, 359.899, 1382.710, 1391.296, 0.000, 1381.472, 0.000, 474.411, 340.032, 0.000, 
1550, 1, 0, 917.223, 1669.661, 533.293, 1404.173, 359.864, 1378.887, 1392.928, 0.000, 1379.648, 0.000, 475.755, 338.464, 0.000, 
1550, 1, 0, 941.056, 1678.020, 533.166, 1405.241, 357.841, 1383.767, 1392.448, 0.000, 1380.672, 0.000, 472.733, 340.224, 0.000, 
1551, 1, 0, 914.149, 1870.063, 539.907, 1405.023, 363.249, 1380.119, 1394.592, 0.000, 1381.856, 0.000, 497.468, 340.384, 0.000, 
1551, 1, 0, 942.870, 1675.783, 537.581, 1404.054, 360.565, 1384.179, 1392.544, 0.000, 1381.856, 0.000, 475.564, 340.352, 0.000, 
1551, 1, 0, 919.261, 1658.908, 542.729, 1404.035, 360.624, 1382.933, 1393.440, 0.000, 1382.112, 0.000, 479.607, 339.040, 0.000, 
1551, 1, 0, 936.646, 1679.326, 541.096, 1405.057, 359.748, 1382.797, 1391.712, 0.000, 1382.944, 0.000, 478.740, 339.648, 0.000, 
1551, 1, 0, 920.586, 1657.617, 541.594, 1405.955, 361.669, 1377.176, 1392.096, 0.000, 1382.752, 0.000, 475.313, 341.600, 0.000, 
1551, 1, 0, 937.600, 1879.189, 541.128, 1405.390, 363.726, 1382.845, 1392.448, 0.000, 1381.376, 0.000, 471.276, 338.752, 0.000, 
1551, 1, 0, 923.111, 1659.110, 543.160, 1404.718, 358.473, 1384.365, 1394.368, 0.000, 1381.632, 0.000, 478.009, 339.040, 0.000, 
1551, 1, 0, 932.590, 1681.487, 537.042, 1402.777, 357.209, 1382.392, 1391.424, 0.000, 1381.984, 0.000, 476.643, 342.592, 0.000, 
1551, 1, 0, 915.802, 1661.201, 539.142, 1404.914, 355.342, 1382.405, 1391.264, 0.000, 1382.016, 0.000, 483.836, 340.320, 0.000, 
1551, 1, 0, 943.904, 1678.909, 536.984, 1403.009, 366.847, 1384.050, 1392.672, 0.000, 1381.856, 0.000, 476.359, 338.528, 0.000, 
1552, 1, 0, 916.380, 1865.546, 540.558, 1403.616, 358.754, 1383.504, 1391.968, 0.000, 1382.400, 0.000, 478.075, 339.680, 0.000, 
1552, 1, 0, 931.793, 1710.101, 537.846, 1405.382, 359.311, 1385.123, 1393.760, 0.000, 1382.976, 0.000, 478.992, 339.840, 0.000, 
1552, 1, 0, 920.882, 1668.616, 539.877, 1403.336, 359.325, 1381.274, 1393.376, 0.000, 1383.744, 0.000, 482.044, 339.552, 0.000, 
1552, 1, 0, 933.703, 1680.412, 530.794, 1406.253, 361.960, 1382.969, 1394.720, 0.000, 1383.488, 0.000, 478.235, 338.560, 0.000, 
1552, 1, 0, 926.937, 1658.028, 536.600, 1404.479, 360.954, 1384.461, 1395.808, 0.000, 1384.096, 0.000, 478.204, 341.376, 0.000, 
1552, 1, 0, 932.099, 1876.197, 547.587, 1404.283, 360.400, 1380.405, 1394.336, 0.000, 1382.048, 0.000, 473.399, 342.080, 0.000, 
1552, 1, 0, 918.604, 1667.760, 540.241, 1406.508, 356.128, 1384.638, 1393.312, 0.000, 1383.552, 0.000, 475.456, 338.656, 0.000, 
1552, 1, 0, 935.143, 1680.557, 529.344, 1402.897, 362.348, 1384.525, 1394.432, 0.000, 1379.840, 0.000, 471.723, 341.088, 0.000, 
1552, 1, 0, 968.812, 1688.122, 532.649, 1405.952, 357.531, 1384.367, 1393.120, 0.000, 1383.296, 0.000, 491.936, 339.328, 0.000, 
1552, 1, 0, 946.281, 1679.217, 535.201, 1404.651, 359.864, 1383.959, 1393.952, 0.000, 1382.784, 0.000, 474.846, 338.048, 0.000, 
1553, 1, 0, 916.661, 1857.305, 564.678, 1405.525, 377.234, 1378.342, 1395.712, 0.000, 1383.616, 0.000, 477.366, 337.760, 0.000, 
1553, 1, 0, 933.533, 1685.343, 538.506, 1407.318, 362.468, 1379.560, 1395.296, 0.000, 1383.616, 0.000, 479.713, 340.224, 0.000, 
1553, 1, 0, 917.449, 1663.754, 533.590, 1408.143, 361.140, 1382.696, 1394.752, 0.000, 1384.096, 0.000, 478.886, 339.904, 0.000, 
1553, 1, 0, 935.272, 1688.340, 537.357, 1405.813, 357.887, 1383.942, 1396.768, 0.000, 1385.216, 0.000, 477.183, 339.008, 0.000, 
1553, 1, 0, 929.208, 1662.873, 541.386, 1406.434, 360.198, 1386.053, 1398.656, 0.000, 1377.120, 0.000, 478.726, 342.304, 0.000, 
1553, 1, 0, 931.632, 1872.828, 540.116, 1403.630, 361.027, 1384.750, 1395.584, 0.000, 1374.816, 0.000, 475.434, 340.864, 0.000, 
1553, 1, 0, 920.342, 1661.704, 547.446, 1407.211, 361.793, 1380.464, 1395.168, 0.000, 1384.192, 0.000, 486.714, 340.192, 0.000, 
1553, 1, 0, 943.200, 1677.964, 541.383, 1406.086, 370.952, 1384.486, 1394.752, 0.000, 1383.296, 0.000, 481.329, 340.992, 0.000, 
1553, 1, 0, 918.186, 1656.520, 550.144, 1405.652, 358.940, 1385.957, 1396.000, 0.000, 1384.160, 0.000, 479.237, 336.960, 0.000, 
1553, 1, 0, 936.550, 1684.313, 536.951, 1406.786, 363.121, 1385.001, 1394.784, 0.000, 1384.416, 0.000, 474.061, 337.088, 0.000, 
1554, 1, 0, 976.940, 1875.947, 537.545, 1408.486, 353.580, 1387.312, 1396.576, 0.000, 1385.632, 0.000, 487.481, 340.352, 0.000, 
1554, 1, 0, 933.010, 1677.603, 541.544, 1406.551, 362.471, 1383.856, 1394.432, 0.000, 1384.160, 0.000, 504.451, 339.040, 0.000, 
1554, 1, 0, 929.785, 1668.462, 544.990, 1404.678, 365.876, 1386.615, 1396.032, 0.000, 1383.744, 0.000, 478.550, 342.528, 0.000, 
1554, 1, 0, 933.361, 1672.497, 541.816, 1405.423, 357.190, 1381.656, 1395.744, 0.000, 1385.792, 0.000, 478.771, 342.496, 0.000, 
1554, 1, 0, 919.591, 1666.585, 539.222, 1407.629, 357.793, 1382.048, 1395.616, 0.000, 1378.720, 0.000, 473.952, 340.032, 0.000, 
1554, 1, 0, 936.928, 1876.164, 538.255, 1406.842, 365.370, 1387.488, 1406.368, 0.000, 1383.776, 0.000, 475.911, 340.736, 0.000, 
1554, 1, 0, 922.687, 1668.798, 535.078, 1406.687, 358.078, 1387.710, 1396.192, 0.000, 1377.440, 0.000, 483.439, 339.200, 0.000, 
1554, 1, 0, 947.268, 1686.358, 536.368, 1407.183, 367.111, 1384.990, 1395.264, 0.000, 1380.800, 0.000, 476.819, 341.024, 0.000, 
1554, 1, 0, 922.665, 1661.227, 549.077, 1405.991, 355.531, 1386.734, 1394.496, 0.000, 1384.512, 0.000, 480.665, 339.936, 0.000, 
1554, 1, 0, 939.338, 1683.397, 544.335, 1407.050, 358.271, 1386.930, 1395.840, 0.000, 1376.832, 0.000, 472.683, 338.368, 0.000, 
1555, 1, 0, 918.868, 1858.786, 537.530, 1406.403, 357.325, 1382.439, 1395.360, 0.000, 1379.552, 0.000, 478.640, 340.992, 0.000, 
1555, 1, 0, 936.010, 1682.777, 533.863, 1407.420, 358.204, 1386.803, 1397.024, 0.000, 1385.632, 0.000, 486.554, 341.216, 0.000, 
1555, 1, 0, 931.368, 1665.509, 540.816, 1408.501, 365.098, 1386.563, 1396.576, 0.000, 1384.864, 0.000, 479.178, 339.616, 0.000, 
1555, 1, 0, 933.996, 1678.441, 545.802, 1410.629, 361.235, 1386.552, 1397.184, 0.000, 1385.376, 0.000, 475.521, 338.912, 0.000, 
1555, 1, 0, 920.477, 1670.074, 544.017, 1406.499, 359.318, 1386.901, 1397.760, 0.000, 1386.592, 0.000, 480.324, 339.456, 0.000, 
1555, 1, 0, 933.394, 1875.407, 542.324, 1407.851, 363.980, 1386.400, 1394.528, 0.000, 1383.552, 0.000, 474.463, 341.120, 0.000, 
1555, 1, 0, 919.278, 1666.275, 537.606, 1410.015, 357.024, 1388.091, 1397.152, 0.000, 1385.376, 0.000, 489.674, 340.032, 0.000, 
1555, 1, 0, 943.209, 1681.220, 545.416, 1406.811, 374.856, 1381.938, 1398.784, 0.000, 1387.680, 0.000, 475.851, 340.160, 0.000, 
1555, 1, 0, 916.325, 1658.127, 548.143, 1406.458, 357.545, 1385.774, 1397.792, 0.000, 1385.888, 0.000, 481.071, 340.864, 0.000, 
1555, 1, 0, 936.242, 1691.393, 533.853, 1406.977, 358.999, 1388.043, 1396.448, 0.000, 1386.624, 0.000, 470.712, 339.136, 0.000, 
1556, 1, 0, 918.673, 1871.303, 540.832, 1410.858, 355.199, 1387.047, 1398.528, 0.000, 1386.144, 0.000, 481.764, 341.216, 0.000, 
1556, 1, 0, 937.853, 1686.186, 536.876, 1409.325, 358.844, 1388.585, 1396.768, 0.000, 1381.696, 0.000, 484.229, 341.568, 0.000, 
1556, 1, 0, 929.065, 1667.726, 536.713, 1407.855, 358.504, 1387.339, 1397.120, 0.000, 1386.368, 0.000, 477.936, 338.432, 0.000, 
1556, 1, 0, 939.452, 1680.485, 542.194, 1409.634, 363.426, 1383.256, 1397.056, 0.000, 1388.160, 0.000, 477.429, 342.208, 0.000, 
1556, 1, 0, 919.955, 1674.827, 543.668, 1408.537, 363.480, 1388.079, 1398.400, 0.000, 1386.368, 0.000, 476.985, 341.408, 0.000, 
1556, 1, 0, 938.594, 1888.405, 539.639, 1410.122, 361.559, 1387.647, 1396.288, 0.000, 1386.144, 0.000, 476.790, 340.640, 0.000, 
1556, 1, 0, 923.082, 1666.086, 542.701, 1406.588, 359.708, 1389.074, 1396.736, 0.000, 1385.856, 0.000, 476.332, 341.952, 0.000, 
1556, 1, 0, 947.770, 1682.171, 534.799, 1407.267, 356.272, 1386.718, 1397.152, 0.000, 1386.432, 0.000, 478.463, 340.864, 0.000, 
1556, 1, 0, 921.223, 1658.268, 541.177, 1407.476, 360.125, 1386.597, 1398.592, 0.000, 1386.400, 0.000, 480.719, 341.696, 0.000, 
1556, 1, 0, 940.997, 1687.611, 540.318, 1409.988, 361.970, 1388.622, 1398.368, 0.000, 1388.256, 0.000, 474.315, 340.032, 0.000, 
1557, 1, 0, 920.490, 1872.374, 539.164, 1412.887, 362.485, 1383.676, 1396.320, 0.000, 1387.072, 0.000, 479.240, 340.320, 0.000, 
1557, 1, 0, 939.816, 1690.053, 540.208, 1409.622, 366.288, 1389.540, 1398.560, 0.000, 1384.096, 0.000, 476.284, 339.456, 0.000, 
1557, 1, 0, 931.444, 1677.754, 539.722, 1408.756, 363.173, 1387.849, 1399.520, 0.000, 1387.520, 0.000, 482.045, 341.568, 0.000, 
1557, 1, 0, 939.963, 1682.317, 545.075, 1408.395, 361.962, 1388.950, 1397.280, 0.000, 1387.296, 0.000, 482.347, 341.824, 0.000, 
1557, 1, 0, 922.381, 1681.247, 542.970, 1408.744, 362.150, 1387.233, 1397.728, 0.000, 1388.192, 0.000, 481.902, 337.760, 0.000, 
1557, 1, 0, 939.471, 1882.168, 530.795, 1410.588, 358.981, 1388.583, 1398.400, 0.000, 1386.688, 0.000, 475.238, 339.104, 0.000, 
1557, 1, 0, 922.871, 1671.174, 540.999, 1408.676, 360.144, 1388.553, 1397.056, 0.000, 1386.976, 0.000, 485.164, 339.328, 0.000, 
1557, 1, 0, 946.042, 1708.340, 544.466, 1410.379, 361.554, 1389.613, 1400.000, 0.000, 1387.456, 0.000, 480.909, 340.384, 0.000, 
1557, 1, 0, 924.382, 1664.949, 547.705, 1408.132, 358.802, 1387.926, 1398.304, 0.000, 1386.912, 0.000, 479.848, 336.576, 0.000, 
1557, 1, 0, 946.195, 1695.688, 540.550, 1409.739, 363.027, 1389.031, 1397.184, 0.000, 1387.776, 0.000, 479.045, 339.840, 0.000, 
1558, 1, 0, 918.256, 1865.198, 537.412, 1409.621, 356.278, 1384.525, 1399.296, 0.000, 1386.272, 0.000, 482.306, 343.456, 0.000, 
1558, 1, 0, 938.180, 1694.573, 538.710, 1409.301, 363.330, 1384.606, 1398.816, 0.000, 1388.576, 0.000, 485.273, 341.664, 0.000, 
1558, 1, 0, 930.559, 1668.496, 547.089, 1409.358, 357.036, 1388.501, 1397.984, 0.000, 1388.832, 0.000, 479.527, 341.696, 0.000, 
1558, 1, 0, 941.201, 1685.223, 539.316, 1408.654, 358.071, 1387.737, 1400.032, 0.000, 1388.608, 0.000, 474.698, 341.280, 0.000, 
1558, 1, 0, 926.689, 1675.045, 536.975, 1409.753, 353.941, 1390.788, 1401.600, 0.000, 1388.416, 0.000, 477.954, 341.664, 0.000, 
1558, 1, 0, 941.178, 1890.340, 540.973, 1410.436, 360.505, 1388.386, 1399.200, 0.000, 1388.608, 0.000, 476.987, 342.208, 0.000, 
1558, 1, 0, 922.001, 1672.865, 536.674, 1409.250, 362.252, 1387.189, 1399.648, 0.000, 1386.464, 0.000, 491.932, 340.416, 0.000, 
1558, 1, 0, 948.072, 1688.842, 537.081, 1412.569, 374.291, 1389.821, 1398.464, 0.000, 1389.088, 0.000, 479.086, 341.504, 0.000, 
1558, 1, 0, 923.693, 1666.963, 573.957, 1410.934, 373.187, 1388.701, 1399.456, 0.000, 1388.416, 0.000, 482.526, 340.320, 0.000, 
1558, 1, 0, 944.675, 1694.229, 539.179, 1409.750, 363.487, 1390.331, 1397.760, 0.000, 1387.232, 0.000, 477.915, 341.952, 0.000, 
1559, 1, 0, 921.346, 1876.429, 543.312, 1410.718, 358.216, 1389.788, 1399.808, 0.000, 1387.616, 0.000, 477.743, 340.672, 0.000, 
1559, 1, 0, 939.786, 1687.564, 532.682, 1412.072, 358.493, 1389.742, 1401.344, 0.000, 1389.152, 0.000, 483.997, 339.296, 0.000, 
1559, 1, 0, 927.258, 1679.349, 546.664, 1416.410, 389.309, 1385.209, 1399.488, 0.000, 1389.280, 0.000, 476.733, 343.104, 0.000, 
1559, 1, 0, 935.787, 1689.092, 547.047, 1409.755, 362.822, 1389.531, 1402.112, 0.000, 1391.104, 0.000, 479.644, 339.968, 0.000, 
1559, 1, 0, 919.850, 1676.939, 542.636, 1411.378, 359.775, 1390.476, 1399.200, 0.000, 1388.224, 0.000, 482.428, 340.288, 0.000, 
1559, 1, 0, 936.217, 1889.650, 544.118, 1411.250, 363.762, 1388.883, 1401.536, 0.000, 1388.576, 0.000, 477.352, 342.240, 0.000, 
1559, 1, 0, 920.391, 1676.312, 535.013, 1412.330, 355.990, 1387.211, 1402.464, 0.000, 1388.608, 0.000, 490.561, 341.536, 0.000, 
1559, 1, 0, 945.154, 1687.866, 540.239, 1413.404, 363.992, 1389.554, 1399.840, 0.000, 1388.736, 0.000, 476.774, 341.248, 0.000, 
1559, 1, 0, 920.982, 1672.059, 566.887, 1411.241, 357.347, 1386.370, 1401.216, 0.000, 1388.512, 0.000, 480.874, 340.512, 0.000, 
1559, 1, 0, 950.807, 1691.219, 532.406, 1410.474, 358.690, 1390.870, 1401.664, 0.000, 1388.224, 0.000, 481.172, 340.032, 0.000, 
1560, 1, 0, 919.329, 1873.804, 555.524, 1411.783, 356.424, 1390.491, 1399.072, 0.000, 1388.800, 0.000, 477.400, 340.128, 0.000, 
1560, 1, 0, 939.097, 1689.981, 541.199, 1412.197, 360.648, 1385.723, 1401.056, 0.000, 1390.016, 0.000, 476.789, 343.296, 0.000, 
1560, 1, 0, 924.845, 1679.793, 538.940, 1411.451, 360.972, 1392.270, 1401.120, 0.000, 1389.344, 0.000, 484.683, 339.616, 0.000, 
1560, 1, 0, 938.661, 1694.410, 534.544, 1411.333, 366.584, 1384.720, 1403.104, 0.000, 1390.464, 0.000, 475.714, 341.600, 0.000, 
1560, 1, 0, 931.042, 1671.116, 539.744, 1411.859, 357.972, 1391.408, 1401.184, 0.000, 1383.264, 0.000, 480.422, 341.920, 0.000, 
1560, 1, 0, 936.741, 1888.290, 550.811, 1417.884, 361.991, 1385.468, 1399.040, 0.000, 1381.664, 0.000, 480.366, 344.352, 0.000, 
1560, 1, 0, 921.183, 1672.254, 542.676, 1410.817, 359.551, 1386.664, 1400.704, 0.000, 1383.040, 0.000, 478.037, 340.384, 0.000, 
1560, 1, 0, 939.954, 1686.196, 542.997, 1411.543, 363.381, 1387.424, 1401.120, 0.000, 1389.088, 0.000, 473.886, 342.496, 0.000, 
1560, 1, 0, 919.505, 1674.493, 535.605, 1410.361, 361.615, 1386.268, 1399.776, 0.000, 1389.024, 0.000, 474.864, 341.664, 0.000, 
1560, 1, 0, 951.681, 1691.394, 542.610, 1411.060, 361.699, 1389.783, 1402.016, 0.000, 1388.448, 0.000, 478.436, 343.104, 0.000, 
1561, 1, 0, 923.379, 1869.702, 547.200, 1414.702, 362.133, 1393.180, 1400.960, 0.000, 1384.576, 0.000, 481.732, 341.856, 0.000, 
1561, 1, 0, 940.404, 1690.390, 538.643, 1415.358, 362.154, 1393.056, 1402.112, 0.000, 1385.760, 0.000, 481.253, 341.472, 0.000, 
1561, 1, 0, 922.638, 1674.490, 543.315, 1414.136, 358.993, 1391.282, 1401.536, 0.000, 1391.104, 0.000, 481.051, 342.944, 0.000, 
