length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
361, 4, 0, 858.743, 1542.363, 297.104, 850.107, 6.725, 539.558, 702.496, 0.000, 532.384, 0.000, 298.148, 1.856, 0.000, 
361, 4, 0, 920.674, 1555.597, 295.917, 849.314, 6.454, 539.358, 701.824, 0.000, 530.464, 0.000, 293.070, 1.952, 0.000, 
361, 4, 0, 900.832, 1723.770, 297.972, 848.623, 6.538, 539.019, 700.352, 0.000, 530.496, 0.000, 294.241, 1.824, 0.000, 
361, 4, 0, 905.940, 1557.795, 295.678, 848.447, 6.555, 538.889, 700.608, 0.000, 532.192, 0.000, 320.335, 1.952, 0.000, 
362, 4, 0, 862.907, 1546.642, 304.943, 858.404, 6.801, 541.144, 705.664, 0.000, 531.616, 0.000, 303.418, 2.144, 0.000, 
362, 4, 0, 915.774, 1560.286, 300.651, 853.515, 6.647, 540.940, 702.880, 0.000, 532.352, 0.000, 293.755, 1.824, 0.000, 
362, 4, 0, 905.189, 1546.125, 298.963, 852.130, 6.616, 541.834, 705.888, 0.000, 532.640, 0.000, 297.821, 1.856, 0.000, 
362, 4, 0, 887.301, 1760.610, 300.104, 852.976, 6.552, 540.860, 703.840, 0.000, 533.184, 0.000, 295.049, 1.856, 0.000, 
362, 4, 0, 860.489, 1542.339, 298.268, 852.418, 6.509, 542.342, 704.736, 0.000, 532.416, 0.000, 298.961, 1.856, 0.000, 
362, 4, 0, 874.651, 1566.362, 295.013, 849.013, 6.521, 541.617, 702.688, 0.000, 532.832, 0.000, 297.685, 1.856, 0.000, 
362, 4, 0, 905.547, 1538.353, 306.972, 859.820, 6.107, 538.835, 703.168, 0.000, 532.288, 0.000, 298.394, 1.824, 0.000, 
362, 4, 0, 909.752, 1561.026, 293.863, 847.756, 6.566, 542.511, 706.496, 0.000, 532.736, 0.000, 297.105, 1.824, 0.000, 
362, 4, 0, 871.099, 1715.731, 299.440, 852.844, 6.849, 541.363, 706.272, 0.000, 532.352, 0.000, 299.003, 1.824, 0.000, 
362, 4, 0, 919.331, 1558.006, 294.689, 848.097, 6.430, 539.539, 703.264, 0.000, 532.064, 0.000, 297.087, 2.112, 0.000, 
363, 4, 0, 902.636, 1696.062, 298.132, 853.460, 6.606, 542.036, 706.784, 0.000, 535.200, 0.000, 298.670, 2.176, 0.000, 
363, 4, 0, 918.508, 1562.869, 296.530, 852.943, 6.417, 541.869, 705.664, 0.000, 535.104, 0.000, 307.708, 1.824, 0.000, 
363, 4, 0, 864.348, 1536.147, 310.585, 865.510, 6.435, 541.873, 703.968, 0.000, 533.536, 0.000, 298.446, 1.952, 0.000, 
363, 4, 0, 918.451, 1738.515, 297.060, 853.477, 7.136, 542.648, 706.272, 0.000, 534.688, 0.000, 293.900, 2.112, 0.000, 
363, 4, 0, 907.916, 1538.262, 300.008, 852.375, 6.651, 541.891, 706.528, 0.000, 532.480, 0.000, 299.248, 1.856, 0.000, 
363, 4, 0, 904.589, 1561.912, 298.901, 854.055, 6.300, 539.839, 706.208, 0.000, 534.336, 0.000, 298.216, 1.856, 0.000, 
363, 4, 0, 864.481, 1573.008, 297.153, 853.460, 6.471, 540.567, 704.800, 0.000, 533.088, 0.000, 297.818, 1.856, 0.000, 
363, 4, 0, 919.782, 1574.328, 298.435, 852.208, 6.550, 542.421, 705.088, 0.000, 535.200, 0.000, 300.339, 1.856, 0.000, 
363, 4, 0, 904.606, 1724.057, 299.747, 855.000, 6.746, 542.280, 704.480, 0.000, 532.736, 0.000, 300.177, 1.824, 0.000, 
363, 4, 0, 876.564, 1561.675, 297.088, 852.576, 6.670, 540.808, 705.760, 0.000, 534.304, 0.000, 295.669, 1.856, 0.000, 
364, 4, 0, 911.182, 1589.847, 299.060, 855.120, 6.669, 543.562, 707.456, 0.000, 535.104, 0.000, 299.627, 1.856, 0.000, 
364, 4, 0, 890.657, 1572.496, 296.176, 853.548, 6.439, 542.954, 701.952, 0.000, 534.144, 0.000, 298.168, 1.856, 0.000, 
364, 4, 0, 919.833, 1550.207, 301.578, 857.041, 6.700, 543.956, 710.560, 0.000, 536.128, 0.000, 298.720, 1.856, 0.000, 
364, 4, 0, 917.554, 1763.885, 297.669, 854.832, 6.719, 543.957, 707.936, 0.000, 537.376, 0.000, 297.557, 1.856, 0.000, 
364, 4, 0, 908.608, 1557.035, 297.395, 855.203, 6.939, 542.193, 708.128, 0.000, 536.576, 0.000, 306.846, 1.856, 0.000, 
364, 4, 0, 884.641, 1574.380, 312.789, 847.958, 6.268, 543.361, 705.088, 0.000, 535.872, 0.000, 295.220, 1.856, 0.000, 
364, 4, 0, 906.794, 1553.632, 299.655, 857.270, 7.380, 543.943, 708.032, 0.000, 535.136, 0.000, 298.894, 1.856, 0.000, 
364, 4, 0, 929.194, 1573.973, 297.692, 854.232, 6.856, 544.175, 708.384, 0.000, 535.680, 0.000, 297.048, 1.952, 0.000, 
364, 4, 0, 920.852, 1738.720, 297.490, 855.398, 6.671, 542.573, 708.064, 0.000, 536.608, 0.000, 295.373, 1.856, 0.000, 
364, 4, 0, 883.377, 1599.013, 294.407, 852.103, 6.931, 544.399, 716.160, 0.000, 537.280, 0.000, 294.964, 1.856, 0.000, 
365, 4, 0, 916.323, 1580.466, 297.531, 854.781, 6.628, 544.163, 710.496, 0.000, 537.472, 0.000, 294.207, 1.856, 0.000, 
365, 4, 0, 884.050, 1579.554, 292.616, 852.007, 6.394, 544.200, 708.352, 0.000, 535.776, 0.000, 304.913, 1.856, 0.000, 
365, 4, 0, 911.432, 1564.467, 300.762, 857.570, 6.432, 545.957, 708.896, 0.000, 535.712, 0.000, 294.449, 1.856, 0.000, 
365, 4, 0, 887.512, 1761.616, 295.210, 854.051, 6.519, 544.211, 709.312, 0.000, 537.728, 0.000, 295.171, 1.856, 0.000, 
365, 4, 0, 909.222, 1564.089, 298.832, 854.138, 6.989, 545.320, 708.896, 0.000, 536.000, 0.000, 297.689, 1.824, 0.000, 
365, 4, 0, 932.087, 1582.135, 298.750, 857.812, 6.426, 546.973, 709.056, 0.000, 536.480, 0.000, 299.253, 1.824, 0.000, 
365, 4, 0, 913.412, 1563.455, 297.203, 854.792, 6.494, 544.814, 708.192, 0.000, 535.776, 0.000, 302.295, 1.824, 0.000, 
365, 4, 0, 885.177, 1586.891, 299.859, 858.585, 6.823, 545.207, 708.928, 0.000, 536.000, 0.000, 302.248, 1.824, 0.000, 
365, 4, 0, 911.952, 1747.989, 303.423, 861.599, 6.640, 544.528, 708.128, 0.000, 537.344, 0.000, 299.329, 2.240, 0.000, 
365, 4, 0, 928.385, 1587.342, 299.156, 856.285, 6.796, 546.912, 708.992, 0.000, 536.544, 0.000, 298.867, 1.856, 0.000, 
366, 4, 0, 915.751, 1570.731, 308.998, 867.799, 6.535, 546.242, 714.496, 0.000, 537.568, 0.000, 297.963, 1.856, 0.000, 
366, 4, 0, 920.006, 1585.729, 303.983, 863.578, 6.719, 545.325, 709.376, 0.000, 536.512, 0.000, 301.870, 1.952, 0.000, 
366, 4, 0, 873.282, 1584.533, 300.099, 860.506, 6.778, 547.147, 710.304, 0.000, 539.072, 0.000, 300.603, 1.888, 0.000, 
366, 4, 0, 893.888, 1760.349, 302.594, 861.833, 6.468, 545.770, 709.152, 0.000, 538.816, 0.000, 299.480, 1.856, 0.000, 
366, 4, 0, 917.634, 1555.486, 301.556, 861.593, 6.452, 545.373, 709.824, 0.000, 538.080, 0.000, 302.260, 1.824, 0.000, 
366, 4, 0, 923.046, 1590.412, 299.129, 839.457, 6.446, 544.924, 712.384, 0.000, 536.320, 0.000, 301.346, 1.856, 0.000, 
366, 4, 0, 916.070, 1571.893, 301.032, 860.615, 6.762, 546.393, 711.680, 0.000, 539.008, 0.000, 311.605, 1.824, 0.000, 
366, 4, 0, 925.105, 1588.402, 298.241, 857.980, 6.897, 546.026, 709.664, 0.000, 537.696, 0.000, 301.853, 1.856, 0.000, 
366, 4, 0, 911.753, 1747.626, 300.451, 860.176, 7.289, 545.075, 710.784, 0.000, 537.344, 0.000, 299.498, 1.856, 0.000, 
366, 4, 0, 888.749, 1580.217, 305.363, 864.608, 6.632, 546.574, 712.576, 0.000, 538.048, 0.000, 302.635, 1.856, 0.000, 
367, 4, 0, 876.736, 1585.460, 305.864, 867.257, 6.605, 547.662, 713.824, 0.000, 540.032, 0.000, 300.240, 1.856, 0.000, 
367, 4, 0, 914.668, 1587.424, 299.490, 861.167, 6.399, 547.350, 709.760, 0.000, 540.480, 0.000, 300.667, 1.856, 0.000, 
367, 4, 0, 912.703, 1573.178, 303.233, 865.200, 6.732, 548.720, 713.760, 0.000, 540.288, 0.000, 300.713, 2.016, 0.000, 
367, 4, 0, 932.205, 1779.017, 302.392, 863.588, 6.558, 548.694, 711.968, 0.000, 539.008, 0.000, 300.399, 1.856, 0.000, 
367, 4, 0, 877.414, 1577.714, 301.224, 864.179, 6.615, 549.167, 712.128, 0.000, 541.216, 0.000, 308.672, 1.952, 0.000, 
367, 4, 0, 891.437, 1616.945, 300.385, 860.344, 6.374, 547.776, 712.672, 0.000, 541.088, 0.000, 296.648, 1.824, 0.000, 
367, 4, 0, 917.378, 1568.286, 300.438, 862.650, 6.711, 546.854, 712.544, 0.000, 538.496, 0.000, 300.736, 1.600, 0.000, 
367, 4, 0, 932.471, 1587.240, 300.460, 861.622, 6.548, 547.828, 714.496, 0.000, 540.800, 0.000, 301.951, 1.952, 0.000, 
367, 4, 0, 926.381, 1750.631, 301.878, 863.178, 6.609, 548.589, 714.816, 0.000, 539.200, 0.000, 302.116, 1.856, 0.000, 
367, 4, 0, 940.564, 1582.450, 302.108, 863.332, 6.458, 547.353, 712.320, 0.000, 538.688, 0.000, 299.765, 1.856, 0.000, 
368, 4, 0, 931.017, 1575.306, 303.879, 867.322, 6.745, 550.044, 714.496, 0.000, 539.840, 0.000, 301.539, 1.856, 0.000, 
368, 4, 0, 934.143, 1597.881, 297.745, 862.217, 6.430, 550.374, 713.664, 0.000, 542.464, 0.000, 301.348, 1.856, 0.000, 
368, 4, 0, 921.835, 1577.713, 301.912, 864.177, 6.441, 547.114, 716.256, 0.000, 541.248, 0.000, 309.383, 1.856, 0.000, 
368, 4, 0, 891.643, 1781.751, 301.268, 864.834, 6.534, 549.223, 714.720, 0.000, 541.792, 0.000, 301.060, 1.856, 0.000, 
368, 4, 0, 922.809, 1578.417, 311.570, 870.373, 6.372, 548.032, 713.664, 0.000, 541.152, 0.000, 303.245, 1.856, 0.000, 
368, 4, 0, 895.634, 1589.481, 298.671, 858.782, 6.963, 549.623, 713.728, 0.000, 541.408, 0.000, 301.031, 1.856, 0.000, 
368, 4, 0, 921.798, 1568.120, 304.715, 864.015, 6.312, 549.329, 716.192, 0.000, 539.360, 0.000, 300.067, 1.824, 0.000, 
368, 4, 0, 954.266, 1593.931, 302.800, 861.957, 6.436, 550.899, 712.416, 0.000, 540.544, 0.000, 300.863, 1.856, 0.000, 
368, 4, 0, 928.525, 1777.112, 301.717, 864.402, 6.505, 548.305, 715.392, 0.000, 539.040, 0.000, 303.179, 1.856, 0.000, 
368, 4, 0, 933.335, 1597.938, 304.049, 867.092, 6.645, 549.928, 714.112, 0.000, 541.728, 0.000, 319.031, 1.856, 0.000, 
369, 4, 0, 927.845, 1606.791, 304.244, 866.034, 6.681, 549.754, 714.080, 0.000, 542.976, 0.000, 300.866, 1.856, 0.000, 
369, 4, 0, 892.744, 1604.578, 299.131, 864.134, 6.721, 550.382, 715.968, 0.000, 542.880, 0.000, 305.783, 1.856, 0.000, 
369, 4, 0, 925.804, 1592.029, 304.987, 867.925, 6.749, 550.619, 715.680, 0.000, 542.880, 0.000, 303.515, 1.856, 0.000, 
369, 4, 0, 929.978, 1788.444, 305.041, 869.182, 6.934, 550.566, 717.216, 0.000, 543.712, 0.000, 302.915, 1.984, 0.000, 
369, 4, 0, 919.975, 1581.408, 305.938, 871.573, 6.671, 549.938, 720.128, 0.000, 540.640, 0.000, 303.087, 1.920, 0.000, 
369, 4, 0, 931.936, 1598.885, 299.086, 864.244, 6.618, 551.696, 713.888, 0.000, 541.504, 0.000, 301.458, 1.856, 0.000, 
369, 4, 0, 912.022, 1581.279, 304.306, 867.991, 6.661, 550.429, 716.192, 0.000, 542.240, 0.000, 300.486, 1.856, 0.000, 
369, 4, 0, 899.951, 1595.543, 300.924, 866.146, 6.568, 549.754, 715.744, 0.000, 541.888, 0.000, 300.474, 1.856, 0.000, 
369, 4, 0, 934.817, 1767.970, 307.369, 858.814, 6.266, 549.397, 717.024, 0.000, 543.296, 0.000, 305.276, 1.856, 0.000, 
369, 4, 0, 929.671, 1601.974, 300.813, 866.230, 6.942, 551.305, 717.824, 0.000, 543.296, 0.000, 303.770, 1.856, 0.000, 
370, 4, 0, 924.967, 1601.949, 305.896, 872.508, 6.884, 552.092, 716.608, 0.000, 543.616, 0.000, 302.997, 2.272, 0.000, 
370, 4, 0, 933.742, 1623.091, 305.290, 848.688, 6.627, 552.186, 716.928, 0.000, 543.104, 0.000, 301.071, 1.856, 0.000, 
370, 4, 0, 919.866, 1587.749, 303.953, 871.491, 6.835, 552.770, 719.840, 0.000, 543.552, 0.000, 305.336, 1.824, 0.000, 
370, 4, 0, 933.739, 1786.482, 308.657, 874.913, 6.523, 551.684, 720.704, 0.000, 544.160, 0.000, 304.884, 1.824, 0.000, 
370, 4, 0, 924.957, 1580.761, 305.519, 870.888, 6.847, 552.601, 718.336, 0.000, 544.064, 0.000, 306.983, 1.600, 0.000, 
370, 4, 0, 899.076, 1602.494, 303.414, 871.399, 6.855, 550.975, 719.904, 0.000, 544.480, 0.000, 304.416, 1.952, 0.000, 
370, 4, 0, 921.346, 1574.974, 301.311, 867.059, 6.555, 550.221, 716.352, 0.000, 544.576, 0.000, 304.291, 1.856, 0.000, 
370, 4, 0, 907.642, 1603.318, 301.562, 868.068, 6.620, 551.699, 716.000, 0.000, 545.216, 0.000, 304.618, 2.208, 0.000, 
370, 4, 0, 935.968, 1790.032, 305.631, 871.587, 6.588, 553.337, 719.072, 0.000, 543.616, 0.000, 303.817, 1.856, 0.000, 
370, 4, 0, 951.323, 1605.436, 302.823, 866.558, 7.002, 553.179, 717.504, 0.000, 543.328, 0.000, 305.884, 1.856, 0.000, 
371, 4, 0, 930.051, 1602.755, 305.138, 851.279, 6.422, 552.797, 723.072, 0.000, 544.320, 0.000, 304.094, 1.856, 0.000, 
371, 4, 0, 899.359, 1615.878, 306.085, 848.470, 6.322, 553.704, 724.096, 0.000, 544.800, 0.000, 306.220, 1.856, 0.000, 
371, 4, 0, 929.375, 1595.105, 305.101, 871.323, 6.556, 554.146, 719.744, 0.000, 544.992, 0.000, 311.571, 1.856, 0.000, 
371, 4, 0, 901.640, 1799.947, 303.491, 870.474, 6.779, 553.114, 720.000, 0.000, 545.504, 0.000, 302.247, 1.856, 0.000, 
371, 4, 0, 930.910, 1613.558, 312.368, 880.092, 6.574, 553.576, 723.008, 0.000, 546.368, 0.000, 304.290, 1.856, 0.000, 
371, 4, 0, 946.478, 1611.058, 304.013, 871.602, 6.766, 550.873, 720.736, 0.000, 545.728, 0.000, 303.601, 1.952, 0.000, 
371, 4, 0, 926.823, 1584.989, 307.685, 874.053, 7.264, 553.605, 720.544, 0.000, 545.792, 0.000, 305.903, 1.920, 0.000, 
371, 4, 0, 942.297, 1604.667, 302.710, 871.322, 6.687, 553.565, 719.936, 0.000, 546.496, 0.000, 304.361, 2.176, 0.000, 
371, 4, 0, 937.303, 1773.602, 307.111, 873.556, 6.546, 554.878, 718.144, 0.000, 544.928, 0.000, 305.390, 2.080, 0.000, 
371, 4, 0, 907.052, 1608.331, 305.763, 870.815, 6.572, 553.410, 720.032, 0.000, 545.312, 0.000, 304.939, 2.048, 0.000, 
372, 4, 0, 900.996, 1602.917, 303.960, 873.552, 6.661, 555.589, 721.280, 0.000, 547.808, 0.000, 305.387, 2.016, 0.000, 
372, 4, 0, 902.840, 1615.833, 307.845, 876.837, 6.294, 554.839, 724.576, 0.000, 547.872, 0.000, 304.313, 2.080, 0.000, 
372, 4, 0, 890.538, 1605.468, 307.122, 874.275, 6.595, 554.902, 723.680, 0.000, 544.928, 0.000, 308.326, 1.952, 0.000, 
372, 4, 0, 947.152, 1803.963, 304.774, 875.393, 6.576, 554.250, 720.128, 0.000, 548.256, 0.000, 303.984, 1.856, 0.000, 
372, 4, 0, 930.453, 1605.505, 305.752, 874.472, 6.619, 556.263, 722.336, 0.000, 547.232, 0.000, 312.641, 1.952, 0.000, 
372, 4, 0, 906.687, 1622.635, 303.928, 871.671, 6.924, 554.933, 721.664, 0.000, 546.496, 0.000, 303.273, 1.952, 0.000, 
372, 4, 0, 930.830, 1599.756, 313.945, 880.784, 6.438, 554.748, 724.544, 0.000, 547.584, 0.000, 306.443, 1.856, 0.000, 
372, 4, 0, 946.658, 1633.044, 302.535, 871.846, 6.923, 555.977, 719.744, 0.000, 547.072, 0.000, 304.302, 1.952, 0.000, 
372, 4, 0, 930.468, 1777.817, 306.454, 875.701, 7.407, 554.545, 726.336, 0.000, 549.120, 0.000, 307.824, 1.856, 0.000, 
372, 4, 0, 944.907, 1611.607, 304.780, 871.804, 6.943, 556.968, 722.176, 0.000, 547.456, 0.000, 303.393, 1.888, 0.000, 
373, 4, 0, 936.326, 1613.236, 307.800, 878.310, 7.297, 558.233, 723.424, 0.000, 547.424, 0.000, 308.288, 1.856, 0.000, 
373, 4, 0, 957.058, 1615.719, 306.318, 876.648, 6.880, 555.547, 724.448, 0.000, 547.776, 0.000, 304.361, 1.856, 0.000, 
373, 4, 0, 945.492, 1601.501, 307.406, 878.941, 6.969, 557.283, 727.936, 0.000, 549.440, 0.000, 304.784, 1.856, 0.000, 
373, 4, 0, 958.180, 1804.115, 302.144, 874.545, 6.570, 556.183, 727.648, 0.000, 549.312, 0.000, 305.660, 1.920, 0.000, 
373, 4, 0, 890.530, 1601.123, 308.304, 880.116, 6.645, 558.211, 724.704, 0.000, 549.248, 0.000, 305.059, 1.856, 0.000, 
373, 4, 0, 906.941, 1629.950, 306.459, 875.090, 7.064, 556.497, 725.728, 0.000, 548.800, 0.000, 304.718, 1.856, 0.000, 
373, 4, 0, 933.882, 1604.547, 301.011, 871.580, 6.582, 557.576, 728.608, 0.000, 548.704, 0.000, 304.220, 1.856, 0.000, 
373, 4, 0, 950.338, 1669.280, 309.688, 878.513, 7.142, 557.272, 723.808, 0.000, 546.432, 0.000, 309.984, 1.856, 0.000, 
373, 4, 0, 935.305, 1793.919, 309.097, 879.359, 7.065, 556.129, 724.768, 0.000, 547.968, 0.000, 307.608, 1.952, 0.000, 
373, 4, 0, 949.625, 1617.913, 304.458, 875.072, 6.579, 557.607, 726.240, 0.000, 547.968, 0.000, 318.529, 1.856, 0.000, 
374, 4, 0, 955.652, 1853.469, 322.062, 892.944, 6.855, 557.432, 725.760, 0.000, 550.816, 0.000, 311.339, 1.824, 0.000, 
374, 4, 0, 953.250, 1631.839, 306.961, 878.930, 6.275, 555.900, 726.432, 0.000, 549.024, 0.000, 306.522, 1.824, 0.000, 
374, 4, 0, 893.510, 1605.540, 314.285, 885.296, 6.722, 559.515, 726.336, 0.000, 550.240, 0.000, 309.425, 2.144, 0.000, 
374, 4, 0, 953.422, 1805.070, 312.345, 883.753, 6.144, 559.098, 727.808, 0.000, 549.088, 0.000, 306.900, 1.888, 0.000, 
374, 4, 0, 935.785, 1605.833, 303.822, 876.538, 6.828, 558.533, 729.952, 0.000, 550.016, 0.000, 308.635, 1.856, 0.000, 
374, 4, 0, 914.208, 1620.619, 305.550, 878.987, 6.966, 559.022, 727.456, 0.000, 548.768, 0.000, 305.158, 1.952, 0.000, 
374, 4, 0, 890.552, 1593.089, 306.044, 878.077, 6.763, 558.354, 727.968, 0.000, 550.240, 0.000, 308.358, 1.856, 0.000, 
374, 4, 0, 961.785, 1621.318, 301.954, 874.801, 6.850, 560.153, 729.024, 0.000, 552.608, 0.000, 306.845, 2.176, 0.000, 
374, 4, 0, 901.301, 1791.064, 307.786, 879.957, 6.949, 558.529, 725.440, 0.000, 552.224, 0.000, 363.177, 1.856, 0.000, 
374, 4, 0, 957.845, 1720.827, 349.966, 917.993, 6.547, 559.524, 731.232, 0.000, 549.888, 0.000, 353.692, 1.984, 0.000, 
375, 4, 0, 946.688, 1658.526, 347.888, 918.257, 6.686, 562.395, 729.152, 0.000, 552.064, 0.000, 308.444, 1.888, 0.000, 
375, 4, 0, 910.833, 1629.205, 306.485, 881.371, 6.837, 559.830, 728.192, 0.000, 551.616, 0.000, 305.475, 1.856, 0.000, 
375, 4, 0, 940.031, 1609.586, 306.717, 880.778, 7.018, 560.480, 730.496, 0.000, 552.160, 0.000, 309.936, 1.856, 0.000, 
375, 4, 0, 910.971, 1833.128, 307.431, 881.797, 6.656, 560.388, 730.784, 0.000, 550.272, 0.000, 307.110, 1.952, 0.000, 
375, 4, 0, 938.847, 1617.658, 307.859, 882.266, 6.486, 559.723, 730.976, 0.000, 551.584, 0.000, 308.784, 2.112, 0.000, 
375, 4, 0, 948.893, 1634.224, 305.738, 879.452, 6.478, 560.779, 727.840, 0.000, 552.704, 0.000, 314.610, 1.824, 0.000, 
375, 4, 0, 934.845, 1616.230, 305.238, 878.609, 6.866, 560.918, 729.760, 0.000, 552.032, 0.000, 316.753, 1.984, 0.000, 
375, 4, 0, 955.507, 1633.334, 306.149, 878.337, 6.716, 561.776, 727.392, 0.000, 551.424, 0.000, 315.977, 1.952, 0.000, 
375, 4, 0, 894.693, 1798.518, 311.737, 884.913, 6.685, 559.770, 728.384, 0.000, 551.456, 0.000, 309.882, 1.856, 0.000, 
375, 4, 0, 954.059, 1627.627, 312.587, 884.168, 6.595, 559.529, 729.088, 0.000, 552.000, 0.000, 306.762, 1.952, 0.000, 
376, 4, 0, 937.548, 1630.093, 321.595, 895.243, 8.691, 559.115, 730.560, 0.000, 553.920, 0.000, 306.908, 1.856, 0.000, 
376, 4, 0, 957.234, 1629.238, 310.501, 885.005, 7.011, 562.512, 734.944, 0.000, 554.592, 0.000, 306.180, 1.856, 0.000, 
376, 4, 0, 943.455, 1607.403, 308.684, 883.559, 6.962, 562.200, 731.072, 0.000, 553.792, 0.000, 310.111, 1.856, 0.000, 
376, 4, 0, 956.933, 1817.318, 309.536, 884.821, 6.810, 560.634, 730.816, 0.000, 554.784, 0.000, 307.945, 1.856, 0.000, 
376, 4, 0, 939.155, 1617.638, 308.627, 883.538, 7.153, 563.094, 729.344, 0.000, 553.952, 0.000, 310.969, 2.080, 0.000, 
376, 4, 0, 957.838, 1637.141, 308.035, 883.168, 6.601, 562.004, 733.120, 0.000, 552.352, 0.000, 306.993, 1.856, 0.000, 
376, 4, 0, 943.816, 1633.609, 307.989, 884.359, 6.728, 562.543, 731.136, 0.000, 552.928, 0.000, 309.664, 1.856, 0.000, 
376, 4, 0, 966.580, 1631.658, 302.828, 878.247, 7.251, 562.538, 729.664, 0.000, 552.928, 0.000, 310.453, 1.856, 0.000, 
376, 4, 0, 951.948, 1795.514, 310.064, 885.505, 9.848, 561.174, 730.880, 0.000, 554.592, 0.000, 309.378, 1.824, 0.000, 
376, 4, 0, 965.675, 1634.644, 307.858, 883.064, 6.390, 560.663, 730.176, 0.000, 552.704, 0.000, 305.781, 1.856, 0.000, 
377, 4, 0, 953.885, 1678.008, 311.246, 885.885, 7.124, 562.555, 733.888, 0.000, 555.968, 0.000, 307.843, 1.856, 0.000, 
377, 4, 0, 970.975, 1632.755, 309.323, 886.095, 6.392, 562.856, 731.808, 0.000, 554.592, 0.000, 309.511, 1.824, 0.000, 
377, 4, 0, 952.902, 1612.669, 308.491, 885.940, 6.611, 564.146, 733.440, 0.000, 555.040, 0.000, 312.087, 1.856, 0.000, 
377, 4, 0, 957.812, 1831.834, 309.262, 885.473, 6.625, 561.116, 735.680, 0.000, 556.000, 0.000, 305.756, 1.952, 0.000, 
377, 4, 0, 903.704, 1622.757, 311.429, 888.916, 6.502, 562.308, 730.368, 0.000, 554.944, 0.000, 311.809, 1.952, 0.000, 
377, 4, 0, 915.702, 1648.270, 309.256, 885.815, 10.179, 565.053, 733.376, 0.000, 554.912, 0.000, 308.883, 1.856, 0.000, 
377, 4, 0, 940.133, 1616.796, 311.082, 889.024, 6.312, 564.268, 730.336, 0.000, 554.112, 0.000, 315.255, 1.856, 0.000, 
377, 4, 0, 959.974, 1643.390, 309.156, 887.815, 6.896, 561.870, 731.360, 0.000, 554.496, 0.000, 308.166, 1.856, 0.000, 
377, 4, 0, 890.707, 1804.995, 310.271, 886.979, 6.815, 563.844, 730.432, 0.000, 553.088, 0.000, 312.938, 2.080, 0.000, 
377, 4, 0, 949.854, 1658.699, 309.152, 885.446, 6.672, 561.738, 730.400, 0.000, 555.648, 0.000, 307.920, 1.984, 0.000, 
378, 4, 0, 948.145, 1642.516, 312.184, 891.005, 7.440, 564.578, 734.464, 0.000, 555.808, 0.000, 315.808, 1.952, 0.000, 
378, 4, 0, 952.881, 1649.954, 314.362, 892.508, 6.818, 563.936, 732.832, 0.000, 556.480, 0.000, 317.729, 1.856, 0.000, 
378, 4, 0, 903.201, 1628.174, 310.681, 890.690, 6.507, 564.003, 738.656, 0.000, 556.384, 0.000, 308.822, 1.856, 0.000, 
378, 4, 0, 954.436, 1837.340, 310.847, 888.488, 6.652, 563.838, 735.328, 0.000, 556.736, 0.000, 306.570, 1.856, 0.000, 
378, 4, 0, 943.025, 1633.214, 313.018, 891.218, 6.351, 564.642, 734.688, 0.000, 558.144, 0.000, 310.011, 1.952, 0.000, 
378, 4, 0, 922.777, 1646.065, 317.785, 896.987, 6.272, 563.168, 731.904, 0.000, 556.032, 0.000, 306.451, 2.176, 0.000, 
378, 4, 0, 946.569, 1620.343, 310.568, 888.534, 6.547, 563.572, 734.528, 0.000, 555.232, 0.000, 307.192, 1.856, 0.000, 
378, 4, 0, 962.286, 1635.093, 306.354, 884.582, 6.920, 565.244, 735.680, 0.000, 557.760, 0.000, 310.132, 1.952, 0.000, 
378, 4, 0, 942.258, 1808.120, 313.145, 891.399, 7.363, 564.361, 735.040, 0.000, 556.032, 0.000, 312.596, 1.952, 0.000, 
378, 4, 0, 920.385, 1641.648, 307.901, 887.464, 6.789, 564.279, 732.320, 0.000, 557.184, 0.000, 312.065, 1.984, 0.000, 
379, 4, 0, 954.419, 1639.920, 313.371, 894.088, 6.868, 565.743, 736.320, 0.000, 557.792, 0.000, 313.993, 2.176, 0.000, 
379, 4, 0, 967.078, 1644.569, 311.413, 889.478, 6.592, 565.129, 736.704, 0.000, 557.152, 0.000, 310.784, 1.856, 0.000, 
379, 4, 0, 906.694, 1644.705, 312.212, 892.118, 6.668, 565.931, 736.864, 0.000, 557.920, 0.000, 310.279, 1.856, 0.000, 
379, 4, 0, 965.026, 1834.262, 308.097, 887.873, 6.664, 565.736, 736.320, 0.000, 558.336, 0.000, 309.954, 1.952, 0.000, 
379, 4, 0, 905.710, 1621.742, 310.617, 891.594, 7.105, 568.001, 736.128, 0.000, 556.320, 0.000, 317.829, 1.856, 0.000, 
379, 4, 0, 968.270, 1647.030, 309.761, 889.828, 6.589, 565.206, 736.160, 0.000, 559.488, 0.000, 308.642, 1.856, 0.000, 
379, 4, 0, 944.383, 1624.655, 311.246, 891.706, 7.275, 566.784, 736.864, 0.000, 556.928, 0.000, 311.534, 1.856, 0.000, 
379, 4, 0, 956.787, 1644.511, 307.565, 887.397, 6.645, 564.909, 737.728, 0.000, 557.504, 0.000, 310.345, 1.952, 0.000, 
